,headline,CTR,ini_CTR,test_id
1813,What He Says Can Make You Laugh. Or Just Change Your Life. ,0.017565419,0.012225408182081865,3450
1814,What He Says Can Make You Laugh. Or Just Change Your Life.,0.0163031,0.005641379,3450
1815,Hi There. You're Beautiful. Hopefully You Know That.,0.01894452,0.008684638,3459
1816,A Message To Everyone Out There Who Thinks They Aren't Beautiful In Pictures,0.034423035,0.017101604431784066,3459
1817,"If Everyone Took More Selfies, The World Would Be A Better Place",0.016764839,0.014836980770768582,3459
1818,Let's Pave The World With Pictures Of Ourselves,0.009479769,0.003692065,3459
1819,"Orange May Be The New Black, But What Happens When The Person Wearing The Uniform Is A Mom? ",0.014498283,0.010581583074037865,3461
1820,About 70% Of Women Behind Bars Have A Really Important Job. They Need Help Doing It Better. ,0.010281797,0.008748645,3461
1821,"If 70% Of Women Behind Bars Have A Really Important Job, Shouldn't We Help Them Do It Better? ",0.010714286,0.007817629,3461
1822,I'll Bet 70% Of Women In Jail Care About Something More Important Than The Color Of Their Clothes,0.029255319,0.011559149863954298,3461
1823,Food Stamps Cannot Be Used To Buy Weapons. Except In Alaska.,0.011198547,0.010849250171276888,3464
1824,Think You Know What Food Stamps Can Buy? You Might Be Surprised...,0.024592782,0.013913602020918202,3464
1825,"There Is One Program That Has A Specific Goal, Which Is To Feed People",0.011818968,0.006525845,3464
1826,"If Food Stamps Could Be Used To Buy Weapons, Do You Think Congress Would Cut Them Anyway?",0.008148356,0.012309781506211558,3464
1827,A Bunch Of America Working Class Folks Stand Up For An Undocumented Family In A Really Cool Way,0.018453632,0.008160941,3466
1828,She Asked A Room Full Of Working Class Folks To Stand Up If They Didn't Want Her Dad To Be Deported,0.022688356,0.007637245,3466
1829,It Takes A Lot Of Bravery To Ask A Question Like This In Front Of A Bunch Of Working Class Folks,0.041548631,0.012119214170677253,3466
1830,She Asked A Bunch Of Working Class Americans To Do Something They Might Not Be Comfortable With,0.038533396,0.009496368,3466
1831,Who Knew That An Atheist And A Christian Would Agree On Something About Religion?,0.028073286,0.018210095,3469
1832,A Debate About Religion That Doesn't End In Fisticuffs. Seriously.,0.013786765,0.008830109,3469
1833,A Debate Between A Heathen And A Son Of A Nun That Goes In A Surprising Direction,0.02944748,0.013632478833192978,3469
1834,Here's A Debate Between An Atheist And A Christian. You'll Be Surprised At How It Plays Out.,0.054294976,0.020031395,3469
1835,"If Seeing What Plays Out Here Makes You Nervous, You Should Ask Yourself Why That Is",0.016949153,0.008379148,3470
1836,Let's All Shoot Each Other Some Love. Literally!,0.010020631,0.002225715,3470
1837,What's The One Thing A Black Man Needs More Than Anything These Days?,0.014750905,0.010692141222897463,3470
1838,Meet Danielle. She Won't Be Around For Very Long. ,0.023350254,0.022609146,3473
1839,Meet Danielle. She Won't Be Around For Very Long.,0.023686158,0.01783187,3473
1840,Here's A Debate Between An Atheist And A Christian. You'll Be Surprised At How It Plays Out.,0.044927105,0.020031395,3475
1841,A Debate Between An Atheist And A Christian Has Quite A Surprising Result,0.05031636,0.016983772720499495,3475
1842,I Never Thought A Debate Between An Heathen And The Son Of A Nun Would Go Like It Does Here ,0.026364764,0.027432972500216354,3475
1843,An Atheist And The Son Of A Nun Have A Debate. How Do You Think It Goes?,0.032948465,0.019173115010416505,3475
1844,Watch A Musician Give The Coolest Science Lecture This Side Of Anywhere ,0.045507246,0.017491467377762644,3480
1845,Watch A Musician Give The Coolest Science Lecture This Side Of Anywhere ,0.04300769,0.017491467377762644,3480
1846,A Musician Gives A Crowd-Pleasing Lecture That Every Science Teacher Can Learn From ,0.038436268,0.019592072206094976,3480
1847,WATCH: Musician Gives Coolest Science Lecture This Side Of Anywhere ,0.0420282,0.01458277,3480
1848,That Touching Moment You Reunite With Your Mother After 6 Years ... Through An Iron Fence,0.021677928,0.016742290447990377,3482
1849,"Hey, America...Want To See What Our Laws Do To Families?",0.012760055,0.010825974771516974,3482
1850,What Immigration Reform Looks Like In 2 Heartbreaking Minutes,0.015285845,0.014605317807533177,3482
1851,Girls Don't Run The World. And That's A Problem.,0.021621622,0.011607155375959122,3485
1852,"How The World's Poorest Stay Poor, And What We Can Do About It.",0.018251681,0.011250750817135422,3485
1853,"I Don't Know How We're Going To Save The World, But I Know Women Are A Lot Of The Solution.",0.02033317,0.005175871,3485
1854,"Judge, Aisle 10: There's An Engagement Pending...",0.015761095,0.008195855,3493
1855,"Beautiful Flash Mob Of Marriage Proposal Adorableness, Aisle 10",0.035337124,0.012311236218696552,3493
1856,"Can We Get A Judge To Aisle 10, We Have An Engagement To Clean Up",0.015297047,0.009406175,3493
1857,I Don’t Care How Nice Your Couch Is. Please Don’t Do This Torturous Thing To Your Cat. ,0.04103479,0.043004215,3502
1858,I Don’t Care How Nice Your Couch Is. Please Don’t Do This Horrific Thing To Your Cat. ,0.041928721,0.045238653,3502
1859,I Don’t Care How Nice Your Couch Is. Please Don’t Do This Cruel Thing To Your Cat. ,0.044950554,0.04211975,3502
1860,I Don’t Care How Nice Your Couch Is. Please Don’t Do This Awful Thing To Your Cat. ,0.044576523,0.044842971520632796,3502
1861,"Before He Dies, What This Guy Does For His Child Is Beautiful",0.052898984,0.028445452389772655,3503
1862,A Zombie Touched My Heart Without Eating It,0.020426829,0.010182991853149321,3503
1863,WOW: Probably The Most Beautiful Way To Join The Undead Ever,0.027786354,0.013890690299279536,3503
1864,This Horror Film Will Touch Your Heart Without Actually Stabbing It,0.03436226,0.016650644,3503
1865,Badass Reporter Stands Up To Religious Leader. My New Hero.,0.051549555,0.024110409,3510
1866,"Religious Leader Thought He Could Tell Badass Reporter How To Dress. Ha Ha, Nope.",0.062839879,0.027048928404177754,3510
1867,Religious Leader Tries To Tell The Wrong Woman How To Dress. Big Mistake.,0.067428906,0.022731341748713517,3510
1868,Badass Reporter Stands Up To Religious Leader On Live Television. Meet My New Hero.,0.052901024,0.029841976,3510
1869,Psst...Here's How To Make Working Moms Happy,0.01155255,0.01208721,3518
1870,Companies Who Want To Make Working Moms Happy Should Check This Out,0.012105108,0.007934006,3518
1871,"Listen Up, Corporate America: Here's How To Make Your Working Moms Happy",0.010992276,0.008288956,3518
1872,"When Mamma's Happy, Everybody's Happy: Working Moms Tell Us What Makes Them Happy At Work",0.010003031,0.006735323,3518
1873,Has Anyone Ever Wondered What A Double Standard Within A Double Standard Looks Like?,0.044480608,0.017209253155673673,3523
1874,What Does A Double Standard Within A Double Standard Look Like?,0.04046737,0.012222498757111875,3523
1875,A Double Standard Within A Double Standard? I Wonder What THAT Looks Like.,0.040706848,0.012653093652670304,3523
1876,You See That? That's The Sweet Sight Of People Holding Politicians Accountable,0.017299107,0.012699644452190134,3525
1877,You See That? That's The Sight Of People Holding Politicians Accountable To Their Green Promises,0.012764723,0.0057403,3525
1878,You See That? The Sweet Sight Of Americans Holding Their Politicians Accountable,0.014899713,0.012644365377760336,3525
1879,You See That? That's The Sweet Sight Of People Holding Politicians To Their Promises,0.019861831,0.007590694,3525
1880,This Really Cute Kid Is Going To Tell You How To Change The World ,0.015273653,0.012485801716895915,3534
1881,A Super Adorable Kid Wants Teachers And Students To Be More Awesome. And He Tells Them Exactly How. ,0.019672131,0.014072256601312935,3534
1882,Want To Make The World More Awesome? The Kid President Knows How Teachers And Kids Can Do It.,0.011898396,0.00983968,3534
1883,"Both Teachers And Kids Can Change The World, And This Cute Kid Knows How ",0.012850467,0.011282754491805306,3534
1884,God Has A Soul Mate Waiting ... As Long As You're Okay With Bending The Rules A Bit...,0.028148757,0.011455865277519675,3546
1885,Love God? Ever Asked Yourself If You're Allowed To Love Anyone Else?,0.013880126,0.011434044590244753,3546
1886,Suggest This Dating Site To Your Gay Friends Because Its Just ... So Normal.,0.017689531,0.006810968,3546
1887,So The Big Guy Upstairs Has A Problem With Us Finding Our Soul Mates? I'm Not So Sure...,0.022852306,0.011730805937183671,3546
1888,God Has A Soul Mate Waiting ... As Long As You're Okay With Bending The Rules A Bit...,0.022494888,0.011455865277519675,3547
1889,He Has A Soul Mate Waiting ... As Long As You're Okay With Bending The Rules A Bit...,0.022356606,0.010840522,3547
1890,There's A Soul Mate Waiting ... As Long As You're Okay With Bending The Rules A Bit...,0.024681685,0.010980174,3547
1891,Is This The Slightly Homophobic Origin Of The Phrase 'Bromance'?,0.026886145,0.014742788137365176,3563
1892,The Super Weird Thing About Male Friendships Is ... That We Find Them Weird In The First Place?,0.030760302,0.012944764,3563
1893,"If It's Not Weird For Women To Have Close Friendships, Why Do We Need A Fancy Word For When Men Do?",0.034993271,0.014220864573608175,3563
1894,Give Him 5 Bucks And Three Minutes. You Won't Regret It. ,0.040360137,0.023231763,3573
1895,You COULD Walk Right Past Him. But I Wouldn't Recommend It. ,0.028595458,0.017709674250511846,3573
1896,"OK, So This Guy Somehow Found The Key To Happiness. But It's Still Really Hard To Believe. ",0.044875507,0.016893580546429823,3573
1897,"BULLSEYE: A Movie Icon Tells Hollywood Where To Stick Its Ageist, Sexist Representations Of Women",0.031150851,0.017791138149671547,3579
1898,"BULLSEYE: A Movie Icon Tells Hollywood Where To Stick Its Ageist, Sexist Representations Of Women",0.035002555,0.017791138149671547,3580
1899,What's This Girl's Middle Name? Resilience?,0.011155606,0.006293091,3590
1900,She's Been Through So Much Stormy Weather And Yet This Girl Couldn't Be Sunnier,0.01386297,0.008434427,3590
1901,"When Your Outlook Is So Bright, Its Easy To Shoo The Clouds Away. And Boy, Are There Clouds.",0.010361318,0.005024581,3590
1902,"After Telling You About Her Family, You'll Call This Girl ""Danielle The Resilient""",0.016384018,0.010523394574638079,3590
1903,"HELP, My Emotions Have Been Stirred By This Moving Tale Of Self-Acceptance And Can't Get Up",0.016850668,0.011886460173078102,3593
1904,"HELP, My Emotions Have Been Stirred By This Moving Tale Of Self-Acceptance And Can't Get Up!",0.014473332,0.012287960818936636,3593
1905,This Man Knows How To Make You Feel Impact Of Educators,0.014625229,0.004099384,3595
1906,He Could Hear What They Were Saying While In A Coma. What They Told Him Is Inspiration Defined.,0.039259675,0.011813724548828368,3595
1907,He Was In A Coma. What He Could Hear His Students Saying To Him Is Absolutely Moving.,0.039487727,0.020735476219300802,3595
1908,MUST WATCH: This Educator's Story Could Be Made Into A Movie,0.015135135,0.012468345167075979,3595
1909,Aspiring Chef Gives It All Up To Work The Streets. He Gets Exactly What He Deserves.,0.034462445,0.013511738,3598
1910,Aspiring Chef Gives It All Up. This Is What He Gets. ,0.034219531,0.018320653494209617,3598
1911,There's A Beam Of Joy Shining From A New York City Street Corner. People Are Starting To Notice. ,0.035038146,0.012513441254110814,3598
1912,Robert Reich. Jon Stewart. You Know This'll Be Good...,0.046414092,0.013900327769492626,3609
1913,The Huge Lie That Is Repeated By Those Doing Extremely Well In Our Country,0.058543417,0.014209942865029426,3609
1914,The Hollywood Blockbuster Action-Romance You’ll Never See Because It Stars An Asian American,0.052645503,0.009999698,3610
1915,She’s Hot. She Can Act. So Why Won’t Hollywood Let Her Star In Her Own Movie?,0.050984936,0.015219933832443435,3610
1916,"To Change A Racist, Sexist, Billion-Dollar Industry, Sometimes You Gotta Do Things Yourself",0.044457978,0.011154739793125774,3610
1917,"A Kickass Actress Says ‘Screw You, Hollywood’ With An Amazing Plan To Do What They Won’t",0.055276382,0.010569945374157909,3610
1918,"A Kickass Actress Says ‘Screw You, Hollywood’ With An Amazing Plan To Do What They Won’t",0.03840642,0.010569945374157909,3614
1919,"A Kickass Actress Says ‘Screw You, Hollywood’ With An Amazing Plan To Do What They Won’t",0.040360046,0.010569945374157909,3614
1920,"An Inspiring Actress Says ‘Forget You, Hollywood’ With An Amazing Plan To Do What They Won’t",0.027019175,0.006514207,3614
1921,"A Fed-Up Actress Says ‘Screw You, Hollywood’ With An Amazing Plan To Be The Change She Wants",0.044171458,0.007619788,3614
1922,A Pop Star Records A Beautiful Song For A Critical Issue. Let The Images Explain It All.,0.02568306,0.013463732184933595,3624
1923,"This Is Not A Pop Video You've Ever Seen Before, But What's In This Video Is Crucial To See",0.030311231,0.018509766117258925,3624
1924,"I'd Never Say A Pop Stars Music Video Is Crucial To Watch, But I'm Making An Exception Now ",0.042454202,0.017983160197690848,3624
1925,Pop Stars Music Videos Are All The Same. Except When I Watched This Incredibly Powerful One.,0.037696646,0.033030706,3624
1926,"BREAKING: Man Creates Magazine For Women Everywhere, Rejoices In His Brilliance",0.01860186,0.010593220773917823,3636
1927,"Women Need Their Own Magazines, And This Man Has The Solution",0.014281634,0.008009651,3636
1928,"ESPN Is For Dudes Only, So This Guy Has A Solution For The Sport-Hungry Ladies",0.011843304,0.003476767,3636
1929,Listen To A Man Who Has An Idea For A Women's Magazine,0.018143962,0.010543760549428004,3636
1930,What Happens When An Old Woman Says NO To How Fashion Orders Her To Be?,0.042438272,0.018387570268519372,3647
1931,What Happens If A Woman Says NO To How Fashion Orders Her To Be?,0.037810587,0.016881943,3647
1932,What Happens If A Granny Says NO To How Fashion Orders Her To Be?,0.034129693,0.017642757,3647
1933,What Happens If She Says NO THANKS To How Fashion Orders Her To Be?,0.029032258,0.013377540470197659,3647
1934,Barack And Joe Would Get A Definite Answer From The American People If Wars Were Funded This Way,0.0142727,0.012292325,3648
1935,"Barack And Joe Want All Of Your Money, But It's For Something Totally ""Awesome""",0.019507803,0.011352580691085051,3648
1936,Unbelievable How A Fed Up Father Transforms When The Police Fail Him,0.031421599,0.026944189105258136,3650
1937,"Fed Up With The System, A Father Takes Matters Into His Own Hands ",0.03222061,0.014015340975337518,3650
1938,"'My Name Is Jason, I’m A 35-Yr-Old White Male Combat Veteran…And I’m On Food Stamps'",0.014868805,0.012063935096247454,3652
1939,'I Didn't Risk My Life In Afghanistan So I Could Come Back And Watch People Go Hungry In America',0.013671875,0.005507546,3652
1940,Veteran On Food Stamps: 'I Would Very Much Enjoy Not Starving',0.016671222,0.007707071,3652
1941,What Some In Washington Call 'Entitlements' Are What's Keeping Grandma Afloat,0.012576777,0.005507546,3653
1942,"Hey, Kids: It Used To Be Common For Your Grandpa To Live With You Until He Left The Earth.",0.016600791,0.005338799,3653
1943,Something I Hear About All The Time But Only Now Understand,0.019988578,0.017654395176082048,3653
1944,"That Poverty Line? Without This Key Part Of Our Golden Years, Half Of Us Would Be Under It.",0.008792497,0.010345919651468726,3653
1945,"The President Wants All Of Your Money — But It's For Something Totally ""Awesome""",0.019716745,0.009638929,3657
1946,Funding America's Plans For Syria ... With Kickstarter?,0.007681756,0.006188351,3657
1947,This List Totally Fooled Me Into Thinking Playboy Might Actually Care About Women,0.031512605,0.016854303,3658
1948,What I Wish I'd See If I Opened An Issue Of Playboy,0.025171625,0.015007546,3658
1949,"A Bunch Of Government Officials Were Told That Gay People Were Inappropriate, So What They Did Is...",0.044097508,0.016848484,3659
1950,"Government Officials Were Told That It'll Still Be O.K. To Discriminate Against Gays, So They...",0.036433649,0.00923161,3659
1951,Government Officials Were Told That Gay Discrimination Was Totally O.K. This Is How They Responded.,0.040525739,0.011324941153870153,3659
1952,"Cute Drawings And A Soothing British Voice? Get Ready To Feel Like A Sad, Sad Genius.",0.018675226,0.012699644452190134,3669
1953,Fracking Is Pretty Hard To Understand — Until It Isn't,0.037150838,0.005664655,3669
1954,Drilling Holes And Pumping Chemicals: Spend A Day Ruining Drinking Water,0.013368207,0.000258943,3669
1955,What's The Harm In Pumping A Few Mega-Toxic Chemicals Into The Ground?,0.016050878,0.005426082,3669
1956,"I Don't Have A Billion Dollars, But Thanks To A Computer Whiz, I Can Visualize It Pretty Well",0.016142736,0.005222422,3670
1957,Two Dudes On Their Computers Perfectly Capture What Having A Billion Dollars Would Be Like,0.023777357,0.012093029345947349,3670
1958,Try To Imagine Having A Billion Dollars (Here's A Hint: It's More Than You Think),0.018251158,0.010182991853149321,3670
1959,A Billion Dollars Is So Much Money That Your Brain Can't Accurately Imagine It,0.017083588,0.00482674,3670
1960,That Thing Where You Tell Someone To Just Be More Black And Hope They Go With It,0.022721125,0.004099384,3680
1961,"If Someone Asked You This, How Would You Respond? ",0.025157233,0.012490165854350898,3680
1962,Imagine Trying To Be On Television And This Is The Only Thing That Anyone Ever Wants To Ask You,0.024462128,0.005298067,3680
1963,"She's Trying To Make It In Hollywood, But What She's Uncovering Is Pretty Troublesome
",0.030311862,0.015403954961795262,3680
1964,The Simplest Explanation Of Obamacare. Ever.,0.025712515,0.015059915459094018,3683
1965,A Cartoon That Takes On Matters Of Life And Death With A Cheery Soundtrack And Bright Colors,0.013017067,0.007235744,3683
1966,Need Obamacare Explained To You? Here's An Obamacartoon That'll Do Just That.,0.023201175,0.00998806,3683
1967,Could You Imagine If Every Major Law Was Explained This Effectively?,0.018697226,0.009455636,3683
1968,Disabled Teen Faced Impossible Odds Entering College. Until …,0.015859285,0.006845881,3685
1969,"Brittle Bones Disease? Psh, These College Kids Got It Under Control. ",0.009369676,0.016480442200691333,3685
1970,Here’s One Teen Who Will Be Clapping Extra Hard For These Life-Saving College Kids,0.00959386,0.007805992,3685
1971,These Are The Faces Of Sexual Assault That You May Not Have Expected To See,0.037220844,0.012676369,3686
1972,It's A Problem Faced By Both Men And Women – But We Rarely Hear The Men Speak About It ,0.031516937,0.018617415,3686
1973,The Four Photos That Made Me Think Twice About This Serious Problem Faced By Both Women And Men,0.034215066,0.018201367070440053,3686
1974,"When He Told Someone, Instead Of Providing Support They Replied: ""Men Can't Get Raped"" ",0.0298199,0.014546947469072766,3686
1975,How 'We Can Do It' Grew From Wartime Propaganda To A Feminist Symbol,0.007659799,0.006717867,3690
1976,One Of The Most Famous Images In Our Culture Was Based On Millions Of Women,0.014029851,0.011258024379560395,3690
1977,'We Can Do It': Rosie The Riveter's Real Story,0.010885133,0.004401964,3690
1978,The Surprising Story Of How One Of The Most Famous Women In Our Culture Came To Be,0.020576132,0.019865558153273975,3690
1979,"Let's Have A Frank Discussion About How We Are Making It Impossible For Children To Learn, Shall We?",0.035371062,0.011563514001409281,3693
1980,"In 10 Seconds, Find Out What Health Insurance Would Cost You In The New Exchange",0.013921533,0.005676293,3695
1981,The Calculator That Pretty Much Everyone Graduating With A Liberal Arts Degree Will Need,0.016479285,0.010791062,3695
1982,Winston Churchill's Hilarious Response To A Gay Scandal In Parliament,0.050010333,0.031319964260122166,3699
1983,Winston Churchill's Hilarious Response To A Gay Scandal In Parliament,0.049925005,0.031319964260122166,3699
1984,Winston Churchill's Perfectly Hilarious Response To A Gay Scandal In Parliament,0.052148438,0.036242711,3699
1985,Gay Scandal In Parliament? Winston Churchill Doesn't Need A Speechwriter For This One.,0.019485904,0.013296076571037957,3699
1986,Gay Scandal In Parliament? Winston Churchill's Response Would Even Be Perfect Today.,0.029591837,0.019996482276923497,3699
1987,Jon Stewart's 2 Sickening Loopholes For Cutting Employee Healthcare,0.021901709,0.014882804214045914,3705
1988,The 2 Loopholes That Make It Possible For Any Company To Deny Employees Healthcare,0.020488099,0.007317208,3705
1989,Why Pay For Employee Healthcare When These 2 Loopholes Make It Optional?,0.017998941,0.002557389,3705
1990,The 2 Ridiculous Loopholes That Make ObamaCare Obsolete For Evil Corporations,0.025612779,0.010281912,3705
1991,The 2 Ridiculous Loopholes That Make ObamaCare A Joke For Evil Corporations,0.024037148,0.011279845066835317,3705
1992,"The Undeniable Reason Why You Should Vote In Upcoming Elections, Historically",0.00861038,0.004111022,3708
1993,"When I was Sent A Poem Video About Voting, I Was Sure I wouldn't Like It. I Was Very Wrong. 
",0.012757386,0.019839373,3708
1994,"And That Is How You Convince Someone To Register To Vote Right Now, In Under 3 Minutes",0.011899515,0.010293550002008918,3708
1995,IMAGE: Miley Cyrus Points Out Something Wrong With America — And She's Absolutely Right,0.058163194,0.041351662,3722
1996,Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Shit,0.022059898,0.010089890254109661,3729
1997,"Chicago, New York, Philadephia: Danny Glover Says The Story ​Is The Same Everywhere In America",0.008305648,0.006648041,3729
1998,A Hollywood Actor Ends Up Summarizing Everything That's Wrong With This U.S. Problem In An Interview,0.024197162,0.025466201220503533,3729
1999,"Tired Of The War On Drugs, Let Alone Hearing About It? Listen To Why You Have So Much More To Learn",0.015351217,0.006979715,3729
2000,The Problem With Desire? We Teach Our Kids To Ignore It.,0.016006985,0.010729963747507324,3734
2001,It's About Time Someone Put Some Desire Back Into Classrooms,0.011482558,0.007451042,3734
2002,What's The Problem With Desire? Because It Needs To Be In The Classroom. ,0.012777512,0.015943653293728294,3734
2003,You're Gonna Want To Pour Some Brandy Out For The Billionaires Who Didn't Make It,0.017606419,0.00761397,3740
2004,61 Americans Are Going Home With Nothing But A Billion Dollars To Console Them,0.020510758,0.011454411,3740
2005,It's A List That You Can't Get On Even If You Have A BILLION Dollars,0.018928802,0.011272571504410344,3740
2006,Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Shit,0.024385902,0.013008770855251506,3743
2007,Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Crap,0.023750443,0.012168674395167072,3743
2008,Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Messed Up Stuff,0.022319093,0.010741601447387282,3743
2009,Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Big Ol' Mess,0.018158236,0.011119827,3743
2010,"I've Heard Her Story, And I'm Sure She's JUST Where She's Supposed To Be.",0.008008737,0.00457653,3746
2011,"Congratulations, You Got A Job! Enjoy Your 'Paycheck!' [Insert Maniacal Laughter Here]",0.024545625,0.011604245950989132,3754
2012,Step 1. Get Job. Step 2. Work Hard. Step 3. Receive Paycheck So Tiny Colbert Makes Fun Of It ,0.026801883,0.016934312496009678,3754
2013,The United States Of ‘Sorry ’Bout Your Luck.’ Can’t We Do Better?  ,0.022013652,0.013532467349849593,3754
2014,"What We Tell Ourselves To Feel Better About Fast Food Workers’ Lousy Paychecks
",0.022858205,0.012305417368756573,3754
2015,"Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Sh*t Happening
",0.01945427,0.033659141935993626,3764
2016,"Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Sh*t Happening
",0.017571384,0.033659141935993626,3764
2017,Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Shit,0.020260492,0.013008770855251506,3764
2018,"Why Legendary Actor Danny Glover Is ​​Getting Too Tired Of This Sh*t Happening
",0.01727921,0.033659141935993626,3764
2019,An Entrepreneur Gets A Math Lesson From A Senator After Making Up Some 'Math' To Support His 'Facts',0.022312373,0.010086981,3777
2020,A Man Made Excuses For Skimping On Things Like A Living Wage For His Staff. Then Math Happened.,0.025039124,0.013807408,3777
2021,An Entrepreneur Gets A Math Lesson From A Senator After Using Pretend Facts To Justify His Behavior,0.024149034,0.012359241730701376,3777
2022,"A CEO Tried To Give A Senator A Math Lesson. She Studied More Than He Did, Apparently.",0.033193184,0.030319122070445816,3779
2023,This Senator Does Her Homework. The CEO She Is Holding Accountable? Not So Much.,0.021357914,0.012641455952790346,3779
2024,A CEO Tried To Give A Senator A Math Lesson. She Explained How Math Actually Works.,0.034574468,0.023569256,3779
2025,6 Things We Could Be Doing To Get Things Working For Everybody,0.013292191,0.002859969,3781
2026,6 Things We Could Be Doing To Get The Middle Class Moving Again,0.015360289,0.004564892,3781
2027,6 Things We Could Be Doing To Make Our Lives A Lot Better,0.011823273,0.010965627170076464,3781
2028,"If It Were A Job, It Would Require 10 Areas Of Expertise And Pay Six Figures",0.008667135,0.005647198,3782
2029,"If This Were A Job, It Would Require 10 Areas Of Expertise And Pay Six Figures",0.010660487,0.006531664,3782
2030,"If It Were A Career, You'd Need 10 Areas Of Expertise But You Would Make Six Figures",0.009204626,0.002889063,3782
2031,What A Year Of Fighting Back Looks Like,0.016308041,0.0075616,3785
2032,Faces Of Life: One Year. In One Minute. One Terrible Opponent. ,0.013552544,0.013566289,3785
2033,The Video That Should Take Congress’ 10% Approval Rating Down To 0,0.010248624,0.027118755,3789
2034,Is This The Most Infuriating Non-Answer Of All Time? ,0.007562434,0.022027260905976086,3789
2035,"If You Look Up “Smug Politicians” In The Dictionary, You’ll Find A Picture Of These Two",0.005558451,0.015546516785324743,3789
2036,Just When You Thought Congress Couldn’t Get Any Less Likable ,0.008303062,0.016692830223500557,3789
2037,"Louis C.K. Calls Her ‘An Amazing Example Of What Comedy Can Be.’ Here’s Why. 
",0.015796087,0.029609222,3801
2038,America’s New Ann Landers May Not Have Breasts. Or A Mom. But She’s A Genius. ,0.013627993,0.016943040770919644,3801
2039,America’s New Ann Landers May Not Have Breasts. Or A Mom. But She’s Got The Answers.,0.007829065,0.008021289,3801
2040,"Just One More Reason To Be Really Grateful To Ben Franklin
",0.009870782,0.008897026,3805
2041,Looking For An Excuse To Get A New Car? Here’s An Infographic Chock Full Of ‘Em.,0.008957242,0.009676752,3805
2042,"You Thought The Mormons Moved To Utah For Religion, But It Was Really For The Fuel Savings",0.00877193,0.011553331014014318,3805
2043,We're Ridiculously Close To Winning This Fight,0.00879985,0.011017996819536273,3822
2044,Don't Stop Now! We're Almost There!,0.005895357,0.006048699,3822
2045,"We've Gone From 125 Countries Down To 4. This Is A Good Thing, I Swear.",0.010826772,0.008137666,3822
2046,The Progress That's Been Made To Eliminate This Illness Is Astounding,0.006070954,0.011965014647267815,3822
2047,How Obamacare Is Like The Opposite Of A Chicken Nugget,0.014467492,0.006787693,3827
2048,"How ""Obamacare"" Is Its Own Worst Enemy",0.014896868,0.012260321281721737,3827
2049,"When You Get Down To It, The Biggest Problem With Obamacare Is Obamacare",0.012305326,0.017564203002012377,3827
2050,Here's A Song To Groove To In Wake Of All The BS Happening In DC,0.012459883,0.001678743,3828
2051,A Stunning Song About How The People In Charge Have Pushed All Of Us To The Breaking Point,0.012205754,0.00366297,3828
2052,A Message To The People In Charge Who've Ignited It's Citizens Out Of Silence,0.005923732,0.007218288,3828
2053,Couldn't You Use A Song About How Politicians Suck Right Now?,0.010204082,0.006997172,3828
2054,Couldn't You Use A Statement About How Politicians Suck Right Now?,0.006713018,0.007171737,3834
2055,A Statement About Politicians To Unite Us In Wake Of All The B.S. Happening In DC,0.005327774,0.006810968,3834
2056,"This Declaration About Politicians Is Too Mean To Be True, But ... Well ... It Basically Is.",0.010187159,0.011223111279920523,3834
2057,The Lawlessness Of Today's Lawmakers Gets Called Out Here So Nicely,0.007304786,0.014352743352325975,3834
2058,What Most Politicians Stand For In DC (And How It's Totally Just B.S.),0.006844292,0.005850858,3834
2059,Serving Up An Order Of Truth: $2 Billion In Marketing To Our Kids Is Too Much For Me,0.005778043,0.00624654,3844
2060,"Before You Hit The Drive-Through With Your Kids, Watch This Video. It Might Make You Think Twice.",0.020861503,0.016823754,3844
2061,"The Burger, The Fries, And The Toy Might Be Appealing To Your Kids, But Here's Why You Should Say No",0.015122511,0.012129397158072215,3844
2062,You Might Want To Put The Brakes On Your Next Trip To The Fast Food Drive-Through. Here's Why. ,0.019910681,0.017791138149671547,3844
2063,"That Time A Senator Had To Actually Defend The Made-Up ""Facts"" He Was Peddling",0.022608067,0.010325553676678801,3847
2064,If You Were Wondering What It Looks Like When A Reporter Makes A Senator Regret Going On TV...,0.022870956,0.047379990094463545,3847
2065,Dear Reporters Who Don't Know What To Ask When Talking About The Shutdown: Watch This. Please.,0.022378855,0.016980863295529506,3847
2066,It's Hard To Resist Doing Something When Companies Spend $2 Billion Convincing You It's A Good Idea,0.012238325,0.008812653,3853
2067,"Before You Hit The Drive-Through With Your Kids, Watch This Video. It Might Make You Think Twice.",0.021128021,0.016823754,3853
2068,You Might Want To Put The Brakes On Your Next Trip To The Fast Food Drive-Through. Here's Why. ,0.02144873,0.017791138149671547,3853
2069,"The Burger, The Fries, And The Toy Might Be Appealing To Your Kids, But Here's Why You Should Say No",0.014064976,0.012129397158072215,3853
2070,"Everything I Want Miley Cyrus To Hear About Herself, From The Last TV Host I Expected",0.034723434,0.041956822,3858
