clickability_test_id,eyecatcher_id,headline_1,headline_2,higher_CTR,CTR_1,CTR_2,Size_1,Size_2,p_value
541078e81aec8007c50000b3,540f2cf59eed31433d000011,"She Had A Book Thrown At Her On Her First Day Of Teaching, But A Lot Can Change In 5 Years","A Kid Threw A Book At His Teacher On The First Day Of School, And That Was Just The Beginning",2,0.004075295944110227,0.012302284710017574,5153.0,5121.0,2.8202960063162605e-06
5418a64025796233c40000cd,5418a54e25796257c60000b1,1 Image With 4 Numbers Says A Gun Has More Pull Than Your Uterus,4 Reasons Missouri's Planned Parenthood Should Join The NRA,1,0.005168661588683352,0.0021085925144965737,3676.0,3794.0,0.033099999548820425
5446e01a661aae15c800000e,5446dfa3cdf1939284000014,"We Had Good Intentions, But If We Knew What We Do Now, The Bear Would Never Have Had A Job.","50 Years Of Suppression Turns Out To Have Been A Mistake, And They're Back With A Vengeance",2,0.0050568900126422255,0.006762028608582575,3955.0,3845.0,0.3756948768911968
53fd2c107861f0184c000074,53fd2abfcca48fcd2300006f,For Everyone Who Rolls Their Eyes When Women Complain About How Video Games Treat Them,"Her Critique Of The Video Game Industry Is So Harsh I Could Barely Watch, But The End Was Worth It",2,0.004180919802356519,0.007713607594936709,5262.0,5056.0,0.020697068293721074
53f7a75d2193c57c2b000039,53f6b44b39f3d4103b00004a,A Straight Couple Attends An Amazing Gay Wedding And Has Their Straight Lives Destroyed By It,Some Straight Talk On What Happens To Straight Couples After They Straight Up Attend Gay Weddings,1,0.018779342723004695,0.011078717201166181,5112.0,5145.0,0.0014251449142299133
547dfaf3393233001e060000,547d18cf3130320021120000,"Why People Need To Be Armed, With Cameras. Because Ferguson.","Why People Need To Be Armed, With Cameras. Because #Ferguson.",2,0.005919003115264798,0.007661661048115232,3210.0,3263.0,0.4505041389537857
5475251f3261310024030000,546e3d6d84ad38b2ce000054,He Wanted To Feed People. He Got More Than He Bargained For.,Nothing About This Restaurant Should Work. Everything About It Works Perfectly.,2,0.0030160857908847183,0.007987220447284345,2984.0,3130.0,0.009504982464396267
523a2e9660392d3199009d98,5332bb3b1fae79f09f004ad7,Straight People: We're Just Born This Way!,Watch These Straight People Answer A Question Gay People Have Been Asked For Years,2,0.02182923459519204,0.06184716877405168,3619.0,3638.0,4.9825653433679455e-18
545236487b1cb55555000009,54514610b514d0e7ce000016,These Famous Folks Have A Not-So-Hidden Message Behind What They're Singing,You Really *Get* How Bold This 30-Year-Old Song Is When So Many Cool Famous People Sing Along,2,0.005772931366260423,0.010315925209542231,4677.0,4653.0,0.014803227108787169
54b2ca5f3265350015240000,54b06aa63332360021a10000,A Clever Teacher Started A Game The Kids In The Back Row Couldn't Win. That Was The Point.,A Clever Teacher's Prank On The Kids In The Back Row Turned Into A Lesson For The Whole Class,2,0.014044943820224719,0.027045769764216365,2848.0,2884.0,0.0005403348410087444
540e48ee440dd6cb3700000f,540e49254c8041526900001f,This Guy Thinks 9 People Should Lose Their Jobs Over The Ray Rice Case. And I *Totally* Agree.,Are You Ready To Give Up Football If These 9 People Don't Get Fired?,1,0.02099290780141844,0.010998307952622674,3525.0,3546.0,0.0008477032657863919
5362749529b7aff5850000a0,536274a9d3d68267ef000072,"Ewwww, What Color Is Your Water?","A Vending Machine Is Selling Filthy Water, And I Think I'd Actually Buy Some",2,0.0048567265662943174,0.013359722909450767,2059.0,2021.0,0.0045819899280179315
5493506136303900210c0000,5493967132616300240a0000,4 Incredible Stories You'll Be Pissed Didn't Show Up In Your Facebook This Past Week,4 Wildly Popular Posts That Prove We're All Rooting For The Good Guys,1,0.007108239095315024,0.005233889434085705,3095.0,3057.0,0.41658218225494736
5541358d643933000c3c0300,5511a35f336563000c400000,What happens when an artist's hand starts to shake? A lesson for us all.,How a neurological condition led to one artist making some pretty cool things - with coffee cups.,1,0.005991013479780329,0.004842615012106538,2003.0,2065.0,0.6728739434811297
52855f5a6eede1f073000de5,5332c1ff1fae79f09f00f6a3,"A 6 Year Old Girl Walked Into A School — And 500 Kids Were Removed Because Of It
",​500 Kids Were Taken Out Of School The Day A 6 Year Old Girl Bravely Entered,1,0.03426555807508189,0.0239827539746699,3969.0,3711.0,0.008184291135009
53b1b6a6cc5d192079000034,533336bea891ba3a15000018,The Supreme Court Just Ruled That Hobby Lobby Can Refuse To Cover Any Medical Condition They Want To,The Ridiculous Future Awfulness That Hobby Lobby And The Supreme Court Have Created,2,0.006534365924491772,0.01120584652862363,4132.0,4105.0,0.025433452215851356
52fcff4fd62410286d000043,5332f98fa2fc90ead00019c8,The Daily Show Found A Big Bucket Of Bigotry In Russia And A Tiny Powerful Pail Of Heartwarming Hope,Sometimes The Daily Show Isn't As Much Funny As It Is Really Powerful And Beautiful,2,0.013312852022529442,0.021822849807445442,3906.0,3895.0,0.004378837394641302
54a0ee2b3537340018030000,549cadfc3562340015030000,Have You Heard This School Announcement Before? Because Your Kids Are Getting Used To It Now.,A School Announcement Blares. The Kids Know Exactly What To Do. They're Used To It Now.,1,0.01693743518838576,0.008629989212513484,2893.0,2781.0,0.006402157349201126
55083fbe353831002c0f0000,5508401b353831001c0c0000,"He told me I was hot. Now, years later, I can't think about it without feeling hurt.<br>","People in college say really stupid things to the people they're trying to sleep with, amiright?",1,0.024059492563429572,0.014673188083592708,2286.0,2249.0,0.02366201055182582
53bda6772c277d671d000032,53bd8ee690cf535a3200002d,"One Stereotype Is Unfair, The Other Isn’t A Stereotype. It’s History.",This Joke Is Doing A Super Job Of Calling An American Majority Out On It's Crap,2,0.014677374688451952,0.02082746974387841,3611.0,3553.0,0.04931240481542709
52b429d9c926cb431900258f,5332c33f1fae79f09f011a93,"Men Don't Pay More For Having Man-Parts, So Women Shouldn't Get Paid Less For Having Lady-Parts.",Sometimes You Have To Turn The Tables To Show How Insane It Is To Pay Women Less,2,0.014176663031624863,0.02924187725631769,2751.0,2770.0,0.0001354123156436048
53cd4cd8ddae0fb2a600003a,53cd4bafddae0fa7ee00002d,"600,000 College Freshman Take Calculus Every Year. Guess How Many Fail? (Hint: Too Many)",Want To Be In The Know? Hear The Future Of Education Explained In 5 Minutes.,2,0.003875968992248062,0.00561973150171714,3354.0,3203.0,0.36876256660525186
5315da5e208c0f205d00000b,5332f704a2fc90ead0000e4e,Here Are Some Posters For The Men Who Tell Women What To Do Or What They Think Of Them In The Street,How To Tackle Street Harassment? By Sending A Woman's Message Loud And Clear.,1,0.02725933202357564,0.004692516670782909,4072.0,4049.0,3.2556515299332936e-17
5345d4e81ab01221a3000048,5345ce98689411e67f000038,She Is Tired Of Being Told 'Women Are Too Emotional.' Try Watching Her Without Getting Emotional.,Watch What Happens When A Senator Has Had Enough With Politicians Blocking Equal Pay For Women,1,0.03384253819036428,0.022070908664005635,4255.0,4259.0,0.0009932841830565548
5425532aecbb4719cb000004,5424c307b3a4c33d650000d1,They're About To Tell A Camera Crew Why They'd Rather Be Homeless,They Invited A Camera Crew Into Their Home To Explain Why They'd Be Homeless In 14 Days,2,0.006413831567205801,0.006635333149018523,3586.0,3617.0,1.0
5447cb56cdf193ffc100005c,5446a8da8a706e385a00000a,He Uses Scrambled Eggs To Explain The History Of The World And Now I Want A Side Of Bacon,He Starts Out With A Video Of A Bunch Of Raw Eggs Being Scrambled. And Then Gets To The Point.,2,0.003995737879595098,0.008785529715762274,3754.0,3870.0,0.009569119825179915
5435e74bb8ab496e2300000e,543d2dd278f85623b900001b,"How Do You Know If Someone Has Had An Abortion? Hmmm, Well...",Here's The Likelihood That A Woman You Know Will Obtain An Abortion In Her Lifetime,1,0.014408338442673207,0.006473489519112207,3262.0,3244.0,0.002078786689572704
53a05b35539d25c570000027,539efed8b69200d65900000d,The Book That Can Save Lives When You Dump Water On It. Seriously.,"Usually, Pouring Water All Over A Book Ruins It. In This Case, It Could Save Your Life.",2,0.01333968556455455,0.022270636649721617,4198.0,4131.0,0.002099044967535541
53d9497afb557468d5000038,53d802743fad609463000043,"How One Kid Ended Up With Margaret Thatcher As His Guardian, And Why We Need To Talk About It","At Age 11, His Parents 'Returned' Him. And It Only Gets More Interesting From There.",2,0.009052699644358229,0.029372937293729372,3093.0,3030.0,3.4520425597067196e-09
53f7968015ec7d782d000029,53f79740029b34a993000044,"If You Tell Her To 'Stick It Where The Sun Don't Shine,' She'll Mostly Just Think It's Pointless","She Invented A Tool For Harnessing Electricity. She's Like Thomas Edison, But Less 'Old, White Guy.'",1,0.0052734375,0.0025385666861941028,5120.0,5121.0,0.027227036086947
53d276c7337218c11300004d,53d275fc337218c11300004a,Very Disgusting Not-Sexy Things Are Happening On Brazil’s Beaches,Hear The Creepy Things Sex Traffickers Say To Women To Exploit Them,1,0.029084158415841586,0.020972909991261286,3232.0,3433.0,0.040593094222209435
5358231e69f9e0ef6b000040,5358035069f9e0c67b00000f,There’s A Really Simple Way To Make #America Stronger. Wanna See It?,"There Is A Really Simple Way To Create Jobs & Save Schools; For Some Reason, It's Never Talked About",2,0.003367003367003367,0.007861120209629872,2970.0,3053.0,0.0243623565457724
53ab12b767e86e6d1b00001d,53a8e29b7bb5bc127300005e,"Don’t Worry About The Shark, It’s Only Made Of Junk. Where The Junk Came From Is What's Scary.","As Soon As I Got Over How Clever This Plastic Sea-Creature Art Was, It Made Me Kinda Sick",2,0.006923837784371909,0.011330049261083743,4044.0,4060.0,0.046419569273886664
532a29c78bf2b3869f000036,5332c3861fae79f09f01224b,The Movie About Syria These Politicians Wish They Didn't Star In,Recognize This Movie? It's Played On Your Television Everyday,2,0.004016064257028112,0.010810810810810811,2988.0,2960.0,0.00227390782204817
5332094800d2eadb160000c8,5332f3bea2fc90ead0000005,Magic Box Brings Joy To The People Who Need It Most,Some Cool Groups Have Partnered Together To Deliver  Some Awesome Stuff To Refugees,1,0.009209888511875909,0.003312945973496432,4126.0,3924.0,0.0010250495865102324
540c411b6f25906efa000016,540be33c21d9cd9cc400000f,Have You Been Saying These Terribly Wrong Things To A Depressed Person In Your Life?,This Video Turns An Illness Into A Dog For A Good Reason,1,0.00997340425531915,0.005113383726100489,4512.0,4498.0,0.010060681952263222
53396564885221a347000021,5335ae6e7ef1ef4973000034,"A 6-Year-Old Girl's Life Depended On This Plant, So They Had To Move To Colorado To Save Her",Think Medical Marijuana Is Bogus? Try Telling That To This 6-Year-Old Girl Who Was About To Die.,1,0.029315068493150687,0.02482566248256625,3650.0,3585.0,0.24723782998235783
541908e33088cf5bfc00002e,5416727b3aed35ad1e000025,"When You See A Troll Online, Think Of This Poet's Wise Words Before You Reply","When You See A Bully Online, Think Of This Poet's Wise Words Before You Reply",1,0.012922050854522717,0.005217028380634391,4798.0,4792.0,8.431001013169152e-05
54883ea630613238f5020000,53d691f31300e6ab6f00008b,The Real Immigration 'Problem' Is That Most People Have No Idea What They're Talking About,America's Been A Melting Pot Many Times In Its History. Here's The Scoop.,1,0.009053095179838513,0.002282525995434948,4087.0,3943.0,4.357291705126841e-05
5362c67b05938f23cd000021,5362c8da05938f23cd000029,"What Does $1 Billion Buy You? Everything, Including Our Rights.","When Princeton University Said This About America, I'll Admit It, I Cringed",2,0.005271828665568369,0.015257048092868989,3035.0,3015.0,0.00010335900376812651
54723cdaa3aa8fc9bd000021,54723f01ce8533a31d000026,What Anne Rice Thinks Gay People Have In Common With Vampires,"Ghosts, Sex, And Gender. Anne Rice Throws Down Some Strong Opinions.",1,0.01103799617915517,0.0024363233665559247,4711.0,4515.0,3.2842785723854967e-07
543582499f48003ae100005d,543421226ccdaae791000027,"These Kids Want To Shame Politicians By Being Cute. I Gotta Say, It's Working.",These Kids Shamed A Bunch Of Politicians For All The Times They Forgot How To Science,1,0.011077971878994461,0.005628517823639775,4694.0,4797.0,0.0044358273000784584
548ad85f39333200243b0000,548a341339333200150d0000,"I Bought My First Weed In High School, Terrified Of Being Caught. Those Days Are Gone For Some.",It's Legal In 23 States Now. Watch Them Fall Like Dominoes.,2,0.004679144385026738,0.0106544901065449,4488.0,4599.0,0.001109413820929797
529f133e3eb3ad0957000ef2,5332c2b11fae79f09f010a14,She Didn't Plan To Talk About Her Abortion — But She Was So Infuriated She Had To,"While Her Colleagues Slated Abortions, She Left them Silent When She Boldly Opened Up About Her Own",1,0.01191151446398185,0.006780755569906361,3526.0,3097.0,0.04153713073180561
53f3f9d244df83a761000004,53f2369727e3e4a315000008,If Only The Internet Could Provide Cures As Easily As It Diagnoses Illness,Nobody Seemed To Care That The Diagnosis Made No Sense. That Was Kinda Beside The Point.,2,0.0021829294913774284,0.0068146845460540775,4581.0,4549.0,0.0008831079087636385
52fface557460ace30000037,5332b8a71fae79f09f001e3c,4 Girls Get The Makeover Of Their Dreams… And Then Hate The Results,"4 Girls Get The ""Cover Model"" Makeover Of Their Dreams… And Then Hate The Results?",1,0.052417716375457134,0.040176777822418644,2461.0,2489.0,0.042379212021209506
54735268050a268c9100001b,54735a7c08d8cd4a81000001,He Saw A Sight That No Other Human Will Ever See — It Was Breathtaking,No One In The Entire World Had Ever Returned Alive. That's Exactly Why He Had To Do It.,1,0.014861995753715499,0.007360959651035987,3768.0,3668.0,0.00266090972014505
5411c670c81cc75bf400007c,540dce8c2afe10ecf8000039,John Oliver Shames The Awful Folks Behind 1 Of The Biggest Scams Being Run On College Students,"John Oliver Finds A Hilariously Crude Audio Clip By A Dead President, And Talks About Scamming Teens",1,0.015720756727950973,0.009656652360515022,3753.0,3728.0,0.022689189757791998
5460f0f42e1676f5e500001f,5460eefcbf971be3f9000026,He's A Young Veteran Who Felt Like A Unicorn When Civilians Talked To Him. So He Started Something.,A Young Veteran's Fix For Having A Hard Time Connecting With People? Talk To More People.,1,0.008383635144198525,0.0022624434389140274,2982.0,3094.0,0.001098012338613342
53ff59a28a40022d3d00001c,53ff590027de10d3a7000016,Exactly How Did North Korea Get So Nuts? These Two Minutes Explain Everything.,"Do North Koreans Hate Us? Mostly, But That's Just Because They Think We're At War With Them.",1,0.0090351726363343,0.004244205027750571,3099.0,3063.0,0.027131527734356523
54f8e3fd3737324288330100,54f8e3af38313600244f0100,What if I told you that you'd never have to see things like this ever again?,What has our country come to when it's illegal to sit on a sidewalk?,1,0.003863134657836645,0.003264417845484222,1812.0,1838.0,0.7887471822618641
546f5a9092f391552c000044,546e1d5684ad381bbe00004c,"The Selfies Were Already Bad Enough, But Then There Was Everything Else. She Is ... Wow.","The Selfies Were Already Bad Enough, But Then There Was Everything Else. This Woman May Have Issues.",1,0.049223653782623056,0.03796653796653797,3027.0,3108.0,0.03325850867655185
515cc5f5bbd602000200bb47,5332baa31fae79f09f003bd9,I Don't Think Death Would Stop This Man From Asking Us For Our Help,Do You Have Hobbies? Do They Include Breathing? Maybe You Should Check This Out.,1,0.019214346712211786,0.01102629346904156,2342.0,2358.0,0.022993992780728376
5492ced3623736001b520000,5492cc70303366001b4a0000,The Secret About Cash That Much Of The Globe Already Knows About. (But No Need To Be Jealous.),Here's A Technology That's Disrupting The Globe — In A Good Way. You Probably Already Have It.,1,0.007893792608539648,0.002112676056338028,2787.0,2840.0,0.0020799645741790703
5400ebc6f27b2138bb00008d,53ff796627de10257b000037,"I'm Trying To Play Along, But When This Kid Uses The 'Big Spoon' Metaphor, I Just Get Chills","By The Time This Kid Refers To His Depression As His 'Big Spoon', I've Got Major Chills",1,0.009693679720822024,0.00513529527947857,5158.0,5063.0,0.007877522642234923
52f55d42b17b5dda6200004c,5332b8931fae79f09f001dd6,Sexualization Is Fun For Everyone In This Simply Irresistible Gender Swap Homage To An 80's Classic,"When You Sexualize Men And Women Equally, It’s Amazing How Much Fun You Can Have",2,0.0439377085650723,0.07101947308132875,3596.0,3492.0,1.078609667295969e-06
541c580750084007e6000057,53d1175ec28bd2e3d3000040,"A Love Story About Two Women, Their Daughter, And One Father With An Open Mind","In 32 Seconds 1 Dad, 3 Moms, And 1 Little Girl Show Us A Thing Or Two About Family Values",2,0.00606354596167839,0.010750061079892499,4123.0,4093.0,0.02148934311535677
543d92ab78f856f56d000062,543ef79fa57486f75800002d,A Fast-Talking Dude Explains How Your Brain Judges People's Faces Before You Can Even Think About It,'Don't Judge A Book By It's Cover?' 'Pfft!' Says Your Brain.,2,0.01642512077294686,0.019947678221059514,3105.0,3058.0,0.3403430039058334
54522e4903b89045df00000a,54518df9763e267d23000007,"If You Know Anyone Afraid Of Catching Ebola, You Should Watch This",Are You As Tired Of Talking About Ebola As I Am?,1,0.009316770186335404,0.0018197088465845466,7084.0,7144.0,5.05756301225209e-10
5226350cee1954bbea000a00,5332bf611fae79f09f00b103,Meet The Fox News Doctor Who Probably Definitely Failed Sex Ed,Meet The Fox News Doctor Who Missed The Part Of Sex Ed Where They Say It Takes Two To Make A Baby,1,0.060254491017964075,0.053076402974983096,2672.0,2958.0,0.24812627189411116
54199b9ecf638765d4000070,541996c7cf638765d4000063,We Don't Really Hear These Words Too Often On TV. I'm Glad They Were Said To Kids.,See An Oscar-Winning Actress Say Something We Don't Often Hear On TV. I'm Glad She Said It To Kids.,2,0.007860262008733625,0.013591573224600747,5725.0,5886.0,0.002908389578181014
5419bb973088cf0e4b000084,5419afc63088cf5bfc000069,The Grease Parody To End All Grease Parodies. From Folks Trying To Legalize Medical Marijuana?,"This Is The Grease Parody To End All Grease Parodies. You're Welcome, Everyone.",2,0.010636501772750296,0.02134869535750593,5923.0,5902.0,3.2318354239204444e-06
54b93d9b3536310018850000,54ab44016233650024470000,It Took A Mountain Of Courage For Him To Record This. Do You Know Someone Who Needs To See It?,A Story You Won't Often Hear From A Man,1,0.016713091922005572,0.009084556254367574,2872.0,2862.0,0.0134815296251939
54242f2c996e90687600003d,54242ddf996e906e1a00002c,"You’ve Seen Ebola Headlines, But You’ve Seen Nothing Like This 90-Second, Tour De Force Breakdown",Give Him A Pen And A Map And This Scientist Can Explain The Ebola Outbreak In 90 Seconds,2,0.005096131572851517,0.011670480549199084,4317.0,4370.0,0.0008843598393565911
548e6d566539330012080000,548e6af73836390012060000,Here's One Way To Make Teenagers Watch Less TV And Do Things That Matter,Watch What Happens When American Teens React To The Bravest Teen In The World: Malala,2,0.004546930821695355,0.013666666666666667,3079.0,3000.0,0.0001934967138073543
515cc5f5bbd602000200bb47,5332baa31fae79f09f003bd9,"They Had Polio And The Black Plague, We've Got This To Deal With",Because The Earth Might Not Be Here After We Destroy It,1,0.020107238605898123,0.011826544021024968,2238.0,2283.0,0.03187559366072517
542acf0c1da3e2f96f000029,542acd1e8de8ac08bf000025,A Question For Those Who Think They Care About The Rights Of The Unborn: What About The Newly BORN?!,"Paid Family Leave Should Be One Of Our Basic Rights In A 'Civilized' Society. Yep, I Said It.",1,0.0066270566727605115,0.002914798206278027,4376.0,4460.0,0.01279678597401518
51ef16186a00308d7800f252,5332bd841fae79f09f0083ba,"You Know That Stupid, Sexist Music Video That Robin Thicke Made? This One Is More Disturbing.",Spying On Americans Has Never Been So Sexy,1,0.04206642066420664,0.0247645622602023,2710.0,2867.0,0.0003170507621040244
53bef3e2f8df064c3e00004a,53bef365f8df066c2300003f,What Would Abraham Lincoln Think Of Labor Unions?,Here’s A Quote From The Very First Republican President That Really Shocked Me,2,0.0031267765776009098,0.01020408163265306,3518.0,3626.0,0.00022858034569490883
51e03b8176b2970581009452,5332bd0c1fae79f09f007928,"If Fake Jewelry Turns My Hands Green, What Color Do Fake Men Turn Me?",Put Your Hands On Me Again And I'll Recant This Entire Video To Your Arresting Officer.,2,0.012991573033707866,0.02857142857142857,2848.0,2520.0,5.981628387588929e-05
52392bf52e25042c5f002911,5332c00d1fae79f09f00c283,How You Use The Holy Bible To Shun Transphobia,Here's What You Say To Quiet Some LGBT B.S.,2,0.01814573291749362,0.028991905813097865,7054.0,6795.0,3.0276173178149385e-05
5269dd33babbc6a12b005d9a,5332c1371fae79f09f00e1f3,"A Wonderful Reminder To Speak Up, Speak Loud And Well, You Know...",Like. Totally. Whatever. If You Know Someone Who Uses Those Words Show Them This Video.,2,0.008830950378469302,0.021562245728234338,2378.0,2458.0,0.00037010726520360067
54cc249c3439630016540000,54c683b93965340022100000,I <3 UR SMARTS. We Think It's Time For Some Better Candy Hearts.,I've Been With My Guy For Over Half My Life. He Tries To Figure Out Why.,2,0.0049382716049382715,0.00825242718446602,2025.0,2060.0,0.24668782686251103
5400202f262789660b000031,53fe2930e19101620100004f,The Truth About Real Love In 3 Minutes,"If You Wouldn't Do This Gross Thing For Love, Then You Probably Don't Realize What Love Is",2,0.006874877234335101,0.010986892829606784,5091.0,5188.0,0.027956161185533242
526e7b95ae5253027f005c8f,5332c14c1fae79f09f00e431,The Jaw-Dropping Investigation That Tells You Everything You Need To Know About DC,You Won't Believe Who's Been Sending Your Congressman To NFL Games,1,0.024796747967479674,0.008674698795180723,2460.0,2075.0,3.0409591775546897e-05
54b7d8826431330012470000,54b7d1d36565626f650e0000,He Didn't Even Get A Minute In Before I Started Clutching My Chest,He Didn't Even Get A Minute In Before I Started Clutching My Chest. So Many People Need What He Has.,2,0.0077189246739419745,0.009468700683850605,3757.0,3802.0,0.45559384663064423
538f901aaa2af346aa000043,538cea3026bfd75faa000067,Oh Snap. The Government Just Got Called-Out... By An 8th Grader.,Oh Snap. A Middle-Schooler Just Put The Government On Notice.,1,0.013011152416356878,0.004758128469468675,3766.0,3783.0,0.00011854715094609365
543988425d9123ebf5000014,54398793601133a093000016,See Why We Have To Do Something About How We Treat The Source Of Our Bacon,A Brutally Honest Message Makes You Decide Between Being One Of The 4 Heroes Or One Of The Villains,2,0.013614262560777957,0.024487094639311716,3085.0,3022.0,0.001915733221338622
5460f3afbf971b65c200001c,5460f1cfbf971bb804000026,"They're Completely Unsentimental, But Their War Stories Are Quietly Devastating.",They Both Lost People They Loved. The Question Was How To Go On.,2,0.007774140752864157,0.0152426795026073,2444.0,2493.0,0.016033998252435906
54538bd00e46463514000048,5452858c7b1cb5de7c00004e,"Neil deGrasse Tyson: ""The Guy Didn't Ask Me 'How Do BLACK People Feel About Plasma From The Sun?'""",Neil deGrasse Tyson Talks About One Of The Last Remaining Stereotypes Held Against Black People,2,0.006535947712418301,0.006809338521400778,3978.0,4112.0,0.8923662310895435
541b3676e906a06b490000d5,541b0122e906a0d20900006f,The Talking Mirror That Tells Women What They Don't Tell Themselves,The Mirror That Changes The Way Women Look At Themselves — For The Better,2,0.013376269507059698,0.019405845711547676,4037.0,4174.0,0.03690699290633745
53ff902927de10257b000054,53ff8e846fd2bf2ca500003f,"A Comedian Sings About Bags, And By The Time The Marching Band Comes In, I'm On The Floor","Tim Minchin Performs A Hilarious, NSFW, Fist-Pumping, Boot-Stomping Anthem About… Wait, Really?",1,0.01032258064516129,0.00572155117609663,3100.0,3146.0,0.04664458975911971
5395cd1685b18f196500001d,5395ccb585b18fe0c2000018,"There's Only One Real Way To Pick Up A Girl, And You'd Never Do It To A Stranger",A Quick And Spot-On Tip To Anyone Trying To 'Pick Someone Up',1,0.02184252245904527,0.01594896331738437,5677.0,5643.0,0.02267709552960376
547df31a3932330018000000,547dfa9a393233001e050000,Does Your Baby Have Their Own Social Media Account? You Might Want To Wait For Them To Use It.,What Really Happens To Babies When They Watch TV,2,0.0012334258402713536,0.008441362677117878,3243.0,3317.0,1.9159442491352937e-05
5501f598306130000cf40000,55008eaa66323000191f0000,Horrible things quit happening to elephants and rhinos when tiny drones are buzzing overhead.,"When these drones zoom in over elephants and rhinos, they stop horrible things from happening.",2,0.01098901098901099,0.02054488610987048,2275.0,2239.0,0.01159815083886535
5261e902393bcda29000302c,5332c0e81fae79f09f00d995,This Video Will Make You As Uncomfortable As An Open-Backed Hospital Gown Does. ,This Video Will Make You As Uncomfortable As An Open-Backed Hospital Gown Does,1,0.035984166966534725,0.03123890663826766,2779.0,2817.0,0.33550541735878103
52df12703f80b34f8200001f,5332fca6a2fc90ead00027de,"They Say 'Sex Sells', But What Exactly Is It Selling?",Welcome To Sexual Objectification 101,2,0.007746478873239437,0.013844515441959531,2840.0,2817.0,0.028576986672131786
547e050f393233001b080000,547e03d73932330012160000,That Awkward Moment When You Get Stopped For Walking With Your Hands In Your Pockets,A Cop Stops A Black Man For Walking With His Hands In His Pockets. Interesting Conversation Ensues.,2,0.013307984790874524,0.02471772963075984,3156.0,3277.0,0.000971770273648029
53234a9ee0a21e5696000052,5332f558a2fc90ead0000742,Imagine A Health Worker Who's A Lot Like Flo,What Happens When Home Is Where The Doctors And Nurses Are Not,1,0.0107421875,0.005928853754940711,2048.0,2024.0,0.12011557737187817
5342ec43d25c4d7751000005,5342efaeaf7ae2b265000004,"Have You Heard Of Yasuní? It's A Stunning Place, But Maybe Not For Long.","The People Of Yasuní Are Too Busy Trying To Save It, So They Sent Out An Oscar-Winning Messenger",1,0.019992859692966797,0.01230661040787623,2801.0,2844.0,0.026010821508024147
54fdfec161633100187b0000,54fcc71d3532330026410000,Listen to 1 man explain why he has a hard time being a feminist.,Is it hypocritical for men to call themselves 'feminists'?,1,0.02338530066815145,0.007510109763142692,1796.0,1731.0,0.0001157376341535005
54110fd7c81cc7eb610000a5,5410945d5856e96b29000006,Yeah It's A Delectable Pipe Dream. But Isn't That How The Best Things Always Start Out?,A Super Smart Professor With A Kinda Crazy Idea To Save Our Food System,2,0.00157942238267148,0.0038557496030845995,4432.0,4409.0,0.042497342394896866
53d1c6f9e5eafd9ca8000010,53d1c56ae5eafd9ca800000b,Watch How One Of The Largest “Value” Based Organizations Gets A Basic One Screwed Up,"Before The Boys Scouts Lifted Their Ban On Gays, Here’s How They Dealt With A Few Good Scouts",2,0.004499100179964007,0.009515039901780233,3334.0,3258.0,0.01724099996560676
5522fb243336640018610000,552475b7323036000c4f0000,What can Congress learn from a bunch of college kids in Illinois when it comes to immigrants? Lots.,A college just approved a $2.50 fee per student per semester. It made a lot of students happy.,2,0.003048780487804878,0.010125361620057859,1968.0,2074.0,0.0062078293405470894
543fbe0522450c6feb000046,543f17b6a57486907c000031,The Truth About Breast Cancer Isn't Pretty. It's Ugly. So They Got Angry.,A Terrible Disease Kills Thousands Every Year. Let's Stop Pretending It's Cute.,2,0.008082767539605561,0.012187299550994226,3093.0,3118.0,0.1281656046714033
53a8b994f98fb21955000035,53a8bedf7bb5bc9097000039,A Shocking Number Of Americans Are Investing Money In Gun Companies... By Accident,What If I Told You You Could Reduce Gun Violence With Your Retirement Plan?,1,0.005923900660742766,0.002048713862963806,4389.0,4393.0,0.0038502562786584694
542319f7a369ff57aa0000b4,541c635b7bc1ef1b3f00000b,A 4-Minute Video Of A Dude Beatboxing And Break-Dancing In The Most Hypnotic Way Possible,The Most Hypnotic Video Of A Beat-Boxing Native American I've Ever Seen,2,0.00263119426984359,0.005505133164707633,6841.0,6721.0,0.009794640132684024
538e4254ca7472ee38000003,5391bda59c9fb524c7000003,"Florida Is Prosecuting Hundreds Of Children As Adults, And Here's How It Looks",Why Are Florida Teens Being Tried As Adults?,1,0.013749338974087784,0.007841739440384958,5673.0,5611.0,0.00257002515851437
5424287c996e90efa6000036,5423400bfc77ad299f000005,Incredible Young Woman Pleads To World Leaders To Save Her Home,"Move Over, Leo. *This* Powerful Speaker Had UN Leaders In Tears Following Her Speech.",2,0.0072510130091703985,0.013753702920016927,4689.0,4726.0,0.0022890319042660786
53daaee3ce6a42376100000c,53d974f1fb557407e2000062,That Extremely Personal And Uncomfortable Question ... Is One That Could Save A Kid's Life,"One Straightforward Question That Has A Good Chance Of Keeping Teens From Killing Themselves""",1,0.009429400386847196,0.004864996351252737,4136.0,4111.0,0.01795728454218345
54b572946262660024770000,54b56edd62626600153e0000,She Begged Her Mother For Braces. Thank Goodness She Always Said No.,Agents Always Ask 'What Are We Doing About The Gap?' There's A Good Reason She Says 'Nothing',1,0.01347040056717476,0.007754670426506873,5642.0,5674.0,0.003211005443714018
