,headline,real_CTR,predictions,test_id
2849,Watch A Congressman Try Not To Freak Out When Told To Not Talk To The People Suffering In The Roo,0.0140030441400304,0.01978991310405425,4984
2850,Watch A Congressman Freak Out On The House Floor When Told To Not Talk About The Folks He Represents,0.0162536637356781,0.028445452389772655,4984
2851,A Congressman Freaks Out When Told To Not Talk About The People Suffering In The Room,0.0192359070264493,0.016577907937185977,4984
2852,"While Americans Fight Over Black Friday Deals, These Kids Are Going To Work",0.0075893748751747,0.008623540069235013,4985
2853,Why Black Friday Means Nothing To Children Such As These,0.0051641460715603,0.012382517130461292,4985
2854,Like Your Clothes At A Great Price? You Might Want To Know More About Where They Came From.,0.0077410274454609,0.008888297741504046,4985
2855,This Shampoo Ad Totally Nails 5 Ridiculous Double Standards Women Face In Less Than 60 Seconds,0.0373241458512776,0.03524186911966785,4990
2856,This Commercial Totally Nails 5 Ridiculous Double Standards Women Face In Less Than 60 Seconds,0.0404465062336909,0.032216067150878894,4990
2857,WATCH: This Ad Totally Nails 5 Ridiculous Double Standards Women Face In Less Than 60 Seconds,0.0419152516444852,0.033950084432992564,4990
2858,See The The Extreme Lengths It Takes To Protect Black Rhinos From Endangerment,0.0060389788635739,0.0061941702192938805,4992
2859,Meet The People Making Rhinos Fly So Poachers Don't Wipe Them Off The Planet,0.0074305245950364,0.006141800569834072,4992
2860,One Young Farmer Has More Grit Than A Behemoth Corporation Bargained For. And More Cute Animals.,0.0070690592713431,0.006938983011611163,4994
2861,How Freakin' Evil Does A Corporation Have To Be To Want To Plow Through These Cute Animals?,0.0049712192569335,0.01648626105063131,4994
2862,"A Gigantic Corporation Tied To Mess With One Young Farmer, But She's Not Havin' It",0.0086116910229645,0.00915305541377308,4994
2863,Uh Oh. Looks Like One Big Business Messed With The Wrong Podunk Town.,0.006609547123623,0.01414035532951675,4994
2864,Here's One Podunk That's Town Giving Big Business A Run For Its Money,0.0047654878354652,0.009356715161672337,4994
2865,"In Which The Crude Corporation Has Money, But The Tenacious Farmers Have, Well, Tenacity",0.0046165683508591,0.006438561916772989,4994
2866,"These Stubborn Farmers Were Fed Up, So They Built Something I'd ... Totally Expect Farmers To Build",0.0072034988422948,0.0066014897150923945,4994
2867,These Witty Comebacks To Sexist Comments Are Perfect,0.0235660293463761,0.02106133181593961,5000
2868,These Hilarious Comebacks To Sexist Comments Are Perfect,0.0261177512173528,0.01967353610525468,5000
2869,What Did This Young Farmer Do When A Gigantic Bully Tried To Mess With Her Land?,0.0208691910499139,0.01593056088136334,5002
2870,"A Humongous Bully Tried To Mess With One Young Farmer, But She's Not Havin' It",0.0158450704225352,0.013200065547028307,5002
2871,"A Gigantic Bully Tried To Mess With One Young Woman, But She's Not Havin' It",0.020303116957392,0.016753928147870335,5002
2872,"A Frightening Bully Tried To Mess With One Young Farmer, But She's Not Havin' It",0.0218076084322752,0.014806068130462445,5002
2873,"A Gigantic Bully Tried To Mess With This Young Farmer, But She's Not Havin' It",0.0182058047493403,0.011658070312933935,5002
2874,"When Congress Is Basically Taking Bribes From Corporations, There's Only 1 Thing To Do – Prank Them.",0.0090137857900318,0.010078252554229703,5008
2875,"A Congressman Gets What He Deserves. Namely, A Karmic Suitcase Of Shame Prank Bribe Cash.",0.0096960167714884,0.023336502142471308,5008
2876,"If You Are Going To Bribe Your Congressman, This Is The Most Hilarious Failed Way To Try To Do It",0.0096178840655055,0.01654735897500109,5008
2877,These Kids Are Working 12 And 16 Hour Days For Whom?,0.0134359903381642,0.012295234381361611,5013
2878,There Are Still Kids Working 12 And 16 Hour Days?,0.0086735456856587,0.007131005059630461,5013
2879,Is This Worth The Shirt On Your Back?,0.0081853012887495,0.00944399791077202,5013
2880,Welcome To That One Time When You’re Thrilled That Kids Look Up To A Gang,0.0081645983017635,0.010738692022417291,5016
2881,Today In News Stories That Sound Like Jokes: One Guy Started A Gang With His Lawnmower,0.0056399812000626,0.0006895381760739748,5016
2882,"Holy Cow, A Real-Life Lawn Mower Gang?  Color Me Inspired!",0.0039142007202129,0.010453568375358333,5016
2883,"Have A Lawnmower, Make A Difference.  Wait.  What?",0.0042352174621273,0.009711665008011041,5016
2884,Here’s What The Next 100 Years Might Look Like Unless We Do Something About Climate Change,0.0088016249153689,0.007922368651467573,5019
2885,A Visualization About Earth’s Next 100 Years That Will Mesmerize And Haunt You,0.0138888888888888,0.013493917468997235,5019
2886,"In 100 Years You Will Probably Be Dead, But The Earth Won’t Be. Here’s What It’ll Look Like.",0.0182022471910112,0.0075092303057290805,5019
2887,"The Future Of The Earth’s Next 100 Years, Visualized",0.0174757281553398,0.00624072101881371,5019
2888,Those In India Who Support Love Will Not Accept The New Same-Gender Sex Law,0.0058070025619128,0.009019221865153568,5021
2889,"It's A Great Decision For Prejudice In India, And A Bad Day For Law And Love",0.0096723868954758,0.007427766406569378,5021
2890,"When Congress Is Basically Taking Bribes From Corporations, There's Only 1 Thing To Do. Prank Them.",0.0166581240389543,0.011263843229500376,5023
2891,"A Congressman Gets Exactly What He Deserves. Namely, A Hilarious Suitcase Of Fake Bribe Money.",0.0098132320354542,0.01890544791317748,5023
2892,"When congress is basically taking bribes from corporations, there's only 1 thing to do. Prank them.",0.0102351313969571,0.00910650461425325,5023
2893,"Look At This Beauty, Then See How Much This Fashion Magazine Uses Photoshop For The Future Of Girls",0.0199445983379501,0.027293320101656863,5024
2894,Girls Everywhere May See A Happier Future If They Know How Much This Fashion Magazine Uses Photoshop,0.0212949640287769,0.022073811705495917,5024
2895,"Look At These Beautiful Women, Then See How Much Photoshop This Fashion Magazine Chose To Use",0.0331646992692523,0.03158763135736119,5024
2896,Learn How Much Photoshop This Fashion Magazine Chose To Use After You Look At These Beautiful Girls,0.0255243871619914,0.03194840005363987,5024
2897,You Think That Cute Little Boy Looks Surprised? You Should Have Seen My Face.,0.0134292565947242,0.009618563408971381,5026
2898,"Just When You Think His Big Brother Is Going To Fight The Attacker, Something Even Crazier Happens",0.0192949023344449,0.018762886089648,5026
2899,Welcome To That One Time When You’re Thrilled That Kids Look Up To A Gang,0.005541346973572,0.010738692022417291,5027
2900,Welcome To That One Instance When You’re Thrilled That Kids Look Up To A Gang,0.0054751662104028,0.007538324555428974,5027
2901,Welcome To That One Time When You’re Happy That Kids Look Up To A Gang,0.0072126570497906,0.011330760003810132,5027
2902,Welcome To That One Time When You’re Totally Stoked That Kids Look Up To A Gang,0.0060909288666521,0.010898710395766708,5027
2903,"Oh Big Box Store, Oh Big Box Store, How Hard Working Are Your Children?",0.0037339556592765,0.005891590022414985,5029
2904,"Oh Big Box Store, Oh Big Box Store, How Desperate Are Your Children?",0.0071817192600652,0.006968077261311056,5029
2905,"Oh Big Box Store, Oh Big Box Store, How Lost Are Your Children?",0.006572982774252,0.0052107845794374715,5029
2906,A Wondtacular Kid Made A Huge Impact On Everyone He Knew. So Everyone Got Together To Honor Him.,0.0101219231654014,0.009240338162872761,5031
2907,"A Talented Teen Died Too Young From A Rare Cancer, So 5000 Friends Grabbed His Mic And Sang For Him",0.0133868808567603,0.010194629553029279,5031
2908,5000 People Singing About Kid's Cancer For A Really Uplifting Reason,0.0059397539244802,0.0029530708027257126,5031
2909,Why The Magic Green Paper We’re All Obsessed With Is Actually Pretty Worthless,0.0061784897025171,0.007805991652667998,5032
2910,Some People Think We Are In An Economic Crisis. What If We're At A Turning Point Instead?,0.0074381973309997,0.006537482365752628,5032
2911,You Know That Green Stuff We’re All Working So Hard To Earn? Well ... Maybe There's Another Way.,0.0069427819008858,0.00587413347259505,5032
2912,"When You Are Alone, Do You Feel Lonely?",0.007914262159934,0.007968919450987402,5035
2913,How To Be Alone: Pro Tips For All Of Us,0.006002824858757,0.007154280459390376,5035
2914,Pro Tips For All Of Us On How To Be Alone,0.0084339341822391,0.010037520604649852,5035
2915,Being Alone Can Be Scary. Here Are Helpful Some Tips.,0.0074613284804367,0.01032264425170881,5035
2916,The Average Age Of The Victims Was 6 Years Old,0.0037186742118027,0.01187336776071315,5036
2917,194 Children Have Died In One Year Due To Guns. So When Drastic Action Be Taken?,0.0021056041464204,0.010756148572237228,5036
2918,"It's Dumbfounding That Drastic Action Hasn't Been Taken, Even When 194 Children Have Died",0.0041450777202072,0.015444686911375113,5036
2919,Gay People Could Be Arrested And Jailed In India For Having Sex,0.0033623720006113,0.007631426154468634,5039
2920,Hear One Guy Explain How Gay People Are At Risk Of Imprisonment In India,0.0034401876465989,0.009147236563833101,5039
2921,How Being A Douchebag Still Seems To Be Absolutely O.K. In America,0.0211109447522084,0.01716124764366885,5047
2922,Being Completely Unfair To Women Still Seems To Be Absolutely O.K. In America,0.0193623768986813,0.014390384037875213,5047
2923,How Being A Jerk Still Seems To Be Absolutely O.K. In America,0.0195513792058199,0.01618513556623741,5047
2924,The Colorful Poster That Should Hang In The Mind Of Every Girl Who's Felt Insignificant,0.0130284498803509,0.01568180504642925,5050
2925,The Must-See Power Declaration For Any Girl Who Has An Itch To Change The World,0.0059554634904194,0.008114390699486872,5050
2926,A Power Pep Talk For Any Girl Who Wants To Change The World But Doesn't Think She Can,0.0072211821342604,0.00872827936815463,5050
2927,This Is The Moment When Being A Girl Became My Strength,0.0076396206533192,0.010162625878359394,5050
2928,How The Drug War Has Made Cops Worse,0.0075599163583722,0.0030752666514652655,5051
2929,Why A Drug Arrest Is Not Like Other Arrests,0.0124333925399644,0.005653017174875857,5051
2930,How The War On Drugs Has Corrupted Police Work Across The United States,0.00860450563204,0.008288956197686236,5051
2931,David Simon Talks About The Sad Sate Of Police Work Thanks To The War On Drugs,0.0062624102642431,0.008582808119655162,5051
2932,A 30-Second Animation On Vaccines That's As Painless As Vaccines,0.0044430339574738,0.013402270582442569,5072
2933,30 Seconds. That's All It Takes For This Vaccine Animation To Make Its Point.,0.0075301204819277,0.009193787363352931,5072
2934,"Vaccine Deniers Of The World, Give Me 30 Seconds To Make My Case",0.0075394105551747,0.01611967350441265,5072
2935,Her Experience Taught Her Girls Are Worthless. You Should See What Changed Her Mind.,0.0209499440268671,0.011559149863954298,5077
2936,She Was Raised To Think Girls Are Powerless. You Should See What Changed Her Mind.,0.0228829389788293,0.009659295358551232,5077
2937,She Was Raised To Believe Women Are Worthless. You Should See What Changed Her Mind.,0.0255139233124362,0.014183701215593076,5077
2938,"Meet Ana. She Lives A Mile From Twitter HQ, But A World Apart.",0.0091790786283339,0.012136670720497188,5091
2939,In The Land Of Dotcom Billionaires Lies A Neighborhood With Far Less,0.0044193035177656,0.008638087194084959,5091
2940,What Happened To Ana Is Infuriating. For Her To Share It? Beyond Inspiring.,0.0121410992616899,0.014921717773019523,5091
2941,"Silicon Valley: Home Of Twitter, Tech, and...Sex Trafficking?",0.008749891709261,0.007625607304528656,5095
2942,Guess What? This Is What Happens When Kids Don’t Have Access To And Information About Birth Control.,0.012572886297376,0.009283979537422602,5117
2943,A 16-Year-Old Girl With Nowhere Else To Turn Trusted Them. But They Had Their Own Agenda.,0.0275103163686382,0.011857365923378209,5117
2944,"A Glimpse Into The Mind Of A 16-Year-Old In ‘A Pickle.’ Instead Of Judging Her, Maybe Try Empathy?",0.0184701492537313,0.017071055469599177,5117
2945,This Study Shows That Racism Is Actually Making People Sick,0.0052281789986708,0.009868773956390468,5119
2946,Leave It To An Archbishop (Yup!) To Throw Down Some Real Talk About LGBT Rights,0.0083740404745289,0.013060413148468817,5124
2947,Leave It To An Archbishop (Yup!) To Smack Down Prejudice With A Totally Perfect Argument,0.0118474639022584,0.031843660754720254,5124
2948,You Take Zillions Of Photos With Your Cellphone ... Why Not Try Something New With Them?,0.012816011235955,0.008710822818334695,5129
2949,"You Probably Take Zillions Of Photos With Your Cellphone, Right?",0.0082417582417582,0.007741984303328231,5129
2950,You Take Zillions Of Photos With Your Cellphone ... Why Not Try Something New With Them?,0.0131675201170446,0.008710822818334695,5129
2951,You Take Zillions Of Photos With Your Cellphone ... Why Not Try Something New With Them?,0.0086814975583288,0.008710822818334695,5129
2952,At First My Wife Was Jealous. 40 Seconds Later She Started To Get It. Now We're Both Obsessed.,0.0206785785986749,0.023557618440190498,5130
2953,The Perfect Gift For All The People In Your Life Who Don’t Actually Need Anything,0.0118074477747502,0.008254043098046362,5134
2954,Wanna Be A Job Creator? All You Have To Do Is Buy A Few Of These For Christmas.,0.003570790930191,0.0009455675734330402,5134
2955,What Haitian Mothers Have To Think About Every Time They Cook A Meal For Their Kids,0.0051209606215786,0.014362380822539064,5134
2956,Bonus Points: Check Off Your Shopping List And Help Kids In Haiti At The Same Time,0.001522359657469,0.0006197119767942291,5134
2957,Life Lessons From A Guy Who Calls Himself A Killer. Some Of These Could Get You In Trouble.,0.0079937609670501,0.012581812740905564,5136
2958,"Life Lessons From A Rapper. Part Comedy Routine, Part Serious, All Worth Thinking About.",0.0065915004336513,0.008166760348946681,5136
2959,A Few Fascinating Life Lessons From A Dude Who Really Seems To Know What He's Talking About,0.0100087796312554,0.011415133327939822,5136
2960,What One Fashioner Label Did To Its Mannequins Would Stop You In Your Tracks,0.0118804529422684,0.03953618037537217,5141
2961,A Storefront Is Stopping People In Their Tracks And It's Not A Sale,0.0106299212598425,0.010866706721096825,5141
2962,"What Are Humans Actually ""Wired"" For?",0.0126947489901904,0.012696735027220145,5149
2963,The Problem With Celebrity Gossip? They Don't Report Truly Astonishing Behavior Like His.,0.0256946519270988,0.016561906099851035,5156
2964,The Problem With Celebrity Gossip? They Don't Report Truly Remarkable Behavior Like His.,0.0209335899903753,0.015885464794328504,5156
2965,The Problem With Celebrity Gossip? They Don't Report Truly Incredible Behavior Like His.,0.0206401435836075,0.015083190858853934,5156
2966,The Problem With Celebrity Gossip? They Don't Report Truly Amazing Behavior Like His.,0.0196721311475409,0.0148729849047722,5156
2967,He's Speaking To You. Are You Going To Try Any Of This Stuff?,0.0084033613445378,0.006182532519413924,5166
2968,He's Speaking To You. Are You Going To Try Any Of This Stuff?,0.0080333234156501,0.006182532519413924,5166
2969,That Guy From The Hunger Games Has A Poignant Dream For The Future Of His Family,0.0171953750370589,0.01283493271329464,5169
2970,The Statement That Makes This 30-Something Want A 21 Year Old Movie Star As A Father,0.0198222829801777,0.005897408872354964,5169
2971,Declarations Like This Are No Big Deal. That's If You Have A Little Humanity.,0.0183431952662721,0.005850858072835134,5169
2972,How Far Would You Go To Stop A Friend From Himself?,0.0098928276999175,0.008766101892764493,5170
2973,Have You Ever Cared So Much About Someone That You Went To Hilarious Bizarre Lengths to Save?,0.0060483870967741,0.01070377892277742,5170
2974,Friend Shown A Horrific Future To Stop Him In The Present,0.011913912375096,0.013058958435983823,5170
2975,"Mother Theresa, Gandhi, Jesus, And An Unemployed Swedish Guy Will Show You The Meaning Of Charity",0.0128600823045267,0.008978489915573717,5171
2976,Here's An Ad About Holiday Giving That Makes Me Wish I Could High-Five Ads,0.0153698366954851,0.006630583964792288,5171
2977,"How An Edgy Ad Puts Mother Theresa, Gandhi, And Jesus On The Same Level As This Unemployed Swedish Guy",0.011181332036947,0.01451530747252413,5171
2978,"Why Are Mother Theresa, Gandhi, And Jesus Impressed With This Guy's Generosity? Because Internet.",0.007085498346717,0.010537941699488025,5171
2979,"Turns Out, Your Favorite Gift This Year Had A Whole Other Life Before It Met You. Wanna See?",0.0093842984664682,0.0057112056742756444,5173
2980,"Which Has Been Around The World More: That T-Shirt You're Wearing, Or Santa's Sleigh?",0.0054375970999482,0.005868314622655071,5173
2981,"These Women Play A Huge Roll In Your Holidays, But You Probably Forgot To Get Them Presents",0.0117675312199807,0.008283137347746255,5173
2982,Here's An Ad About Holiday Giving That Makes Me Wish I Could High-Five Ads,0.0186189017204807,0.006630583964792288,5175
2983,Here's A Commercial About Giving That Makes Me Wish I Could High-Five Ads,0.0176224611708482,0.010936532920376569,5175
2984,A Sarcastic Ad About Holiday Giving So On-Point That I Wish I Could High-Five Ads,0.0242844752818733,0.0139830645420767,5175
2985,A Sarcastic Ad About Charity That Is So On-Point I Wish I Could Fist-Bump Ads,0.0284446764091858,0.016778658260115244,5175
2986,The Scathing Indictment Of Washington That This Guy Lays Down Is Nothing Short Of WOW,0.0078854534135712,0.0232841324930115,5183
2987,"Bill Moyers Has A Few Choice Words For Washington, And It Will Not Make Those Who Prop It Up Very Happy",0.0058023209283713,0.013743764338295073,5183
2988,"If More People Knew The Secrets That Those In Power Keep From Us All, It Might Just Cause A Revolution",0.0120126033871602,0.00877773959264445,5183
2989,"One Man Lays Bare The Puppet Show That Is Washington, DC, And It's A Doozy",0.0077007700770077,0.009944419005610192,5183
2990,The Most Important You Can Ask Today: What Will Your Last 10 Years Will Look Like?,0.0036330608537693,0.008623540069235013,5195
2991,We Like To Imagine The Next 10 Years. Maybe We Should Ask What The Last 10 Will Look Like.,0.0037799244015119,0.007998013700687296,5195
2992,Which Side Of This Ad Describes What Your Last 10 Years Will Look Like?,0.0060318828091339,0.017852236074041326,5195
2993,His Bullies Hurt Him So He Took That And Turned It Into These Beautiful 3 Minutes,0.0147351652727996,0.015173383032923603,5196
2994,His Bullies Hurt Him So He Took That And Turned It Into This Beautiful Poetry,0.0062305295950155,0.009924053030820265,5196
2995,His Bullies Used Sticks And Stones So He Turned The Experience Into Beautiful Words To Hurt Them,0.0136481003319808,0.013376085757712665,5196
2996,The Hilarious Comedy Sketch That Puts Classic Song Up To The Microscope,0.0166568685087203,0.017901696298531146,5212
2997,"A Feminist Spin On A Classic Christmas Song, Sung By Two Men",0.0201056051990251,0.010075343129259715,5212
2998,"If Someone Did This To My Pizza, I Would Probably Toss Them In The Air And Shove Them In A Box",0.0082600586197708,0.008958123940783793,5218
2999,"What Happens When An Actress Has A Problem With The Word ""Fat?""",0.0457055214723926,0.019484423482205367,5223
3000,"When America's Sweetheart Asks Us To Stop Using This Word, Should We Listen?",0.0537211740041928,0.01937968418328575,5223
3001,Celebrities Get Torn Down All The Time. She Wants To Build Everyone Back Up.,0.0304336799391326,0.009737849832740945,5223
3002,A Person Who Gets Paid To Be Beautiful Thinks The Same Thing I Do About Women's Bodies. More Please!,0.0438259756877799,0.014222273826328014,5223
3003,"A Movie Studio Gave Him $25,000 To Make A Movie Trailer. He Didn't. See Why They're Not Even Mad.",0.0150192106182326,0.024180235383768227,5225
3004,This Is Probably The Only Movie Trailer Ever That Made The World A Better Place,0.0148266880384692,0.02072965736936082,5225
3005,"He Was Paid $25,000 To Make A Movie Trailer About Chasing Dreams, So He Chased His Dream Instead",0.0110384300899427,0.007282295158069909,5225
3006,"The Incredibly Unscientific Story Of How ""Crack Baby"" Became A Household Phrase",0.0078205392055978,0.01980736965387419,5226
3007,"Remember The ""Crack Babies"" Scare? It Turns Out They Forgot To Use The Scientific Method",0.0118059398634938,0.015028639140666633,5226
3008,"How A National Scare Takes Hold: The Story Of ""Crack Babies""",0.0089126559714795,0.011954831659872853,5226
3009,"How One Study Can Be Taken Way Too Far: The Story Of ""Crack Babies""",0.0130260521042084,0.009612744559031402,5226
3010,"If You Thought Someone Couldn't Explain Empathy With A Dry Erase Marker, You're Wrong",0.0263587590389549,0.01621277510345231,5237
3011,"If You Thought Someone Couldn't Explain The History Of Empathy With A Dry Erase Marker, You're Wrong",0.0201546754159831,0.014773700777671313,5237
3012,"If You Thought Someone Couldn't Explain The Reason For Empathy With A Dry Erase Marker, You're Wrong",0.0205183585313174,0.015458506679982564,5237
3013,I Never Knew American Healthcare Was A Lottery Till I Saw What This Guy Had To Say,0.0180136319376825,0.011387493790724923,5260
3014,"If You're Sick In America, Your 1st Step On Your Way To Recovery Should Be To Buy A Plane Ticket",0.0142122028914481,0.012088665208492364,5260
3015,The Country Known For A Palace With A Room Made Of Gold Is More Affordable Than America In This Way,0.0098337625848747,0.006985533811130993,5260
3016,"Marketing People Know All About This, But These Kids Have No Idea How They're Being Played",0.0336435218324982,0.0021675260608285795,5272
3017,"Marketers Know: If They Can Sell Things To Children, Us Adults Are A Pushover",0.0148429409734207,0.00999096980513002,5272
3018,'Playing With Fire' Means So Much More Than These Kids Can Even Imagine,0.0181311018131101,0.008120209549426851,5272
3019,"This Is How Marketing Works, And It's Devastating",0.0451010886469673,0.014365381167039367,5272
3020,Is There Anything Worse Than Being An Unmarried Female Over 30? Maybe There's Nothing Better.,0.0371941272430668,0.014722785840696499,5273
3021,What's It Like Being An Unmarried Woman Over 30? Looks Pretty Cool To Me.,0.0430515986071541,0.013263345540125576,5273
3022,These Days Women Can Be As Fun And Carefree As They Want. Unless They Have Too Many Birthdays.,0.028169014084507,0.012900394775119402,5273
3023,Should Being An Unmarried Female Over 35 Even Warrant These Kinds Of Questions?,0.0407270279367216,0.016403342438986616,5273
3024,The Easiest Way To Explain Equal Pay For Women Might Also Be The Funniest.,0.0326359832635983,0.016093488679682744,5275
3025,"It's Not Hard To Get, But Here's A Simple Way To Explain Equal Pay For Women. And Maybe The Funniest.",0.0306150848872808,0.009982241530220055,5275
3026,Watch The Simplest Way To Explain Equal Pay For Women. And Maybe The Funniest.,0.0320924261874197,0.015419229442887707,5275
3027,I Can’t Promise Santa Will Give You More Presents If You Follow These Tips … But Maybe?,0.0106782106782106,0.0026504906058468173,5278
3028,Little Green Tips That Will Guarantee Your Spot On Santa’s ‘Nice’ List This Year,0.0043928459366175,0.009586559734301498,5278
3029,Why Your Choice Of Wrapping Paper Is A Critical Christmas Decision,0.0066129959746981,0.0074743172060892085,5278
3030,Give A Priceless Christmas Gift To A Very Deserving Mother This Year,0.008313539192399,0.006426924216893032,5278
3031,Here’s A Video About A Subject I Care A Lot About That Challenges My Beliefs And Keeps Me Wondering,0.0144110275689223,0.004576529935979786,5283
3032,This Video Both Enlightened And Confused Me About Solving Climate Change. That's Why I Love It.,0.0108270676691729,0.006921526461791226,5283
3033,Ruh-Roh. Is My One Hope For Avoiding Environmental Apocalypse Actually A Disaster?,0.008581060373889,0.008489706520615502,5283
3034,I Was Totally Sold On Cap And Trade. But After This Video I’m Not So Sure Anymore.,0.011280487804878,0.012117759458192257,5283
3035,"Why A 'Girly Man' Is The Butt Of The Joke, But A 'Manly Girl' Is Sometimes A Compliment",0.016359918200409,0.009347986886762367,5291
3036,How Three Words Are The Most Destructive Thing In A Little Boy's Life,0.0281741675814123,0.01783768894919138,5291
3037,"When Boys Are Taught To Prove Their Manhood Before They Know How To Read, That's A BIG Problem.",0.0132835201328352,0.013031318898768924,5291
3038,Finally An Instrument That Sounds Worse Than A Tuba,0.0124548011249497,0.014410931851725763,5294
3039,Feel Like Having Your Teeny-Little Mind Blown? Just Start Watching. It Won't Take Long.,0.0277349768875192,0.009894958781120372,5310
3040,Feel Like Having Your Teeny-Little Mind Blown? Just Start Watching. It Won't Take Long.,0.036063740564719,0.009894958781120372,5310
3041,Feel Like Having Your Teeny-Little Mind Blown? Just Start Watching. It Won't Take Long.,0.0293525179856115,0.009894958781120372,5310
3042,A News Anchor Completely Loses It (For The Best Possible Reason),0.0220485626569913,0.0297488747763279,5313
3043,A News Anchor (Rightfully) Loses It On Air,0.022783420258029,0.03193676235375992,5313
3044,A News Anchor Completely Lost It. I'm Really Glad He Did.,0.0268072289156626,0.0318320230548403,5313
3045,We're Still Having The Wrong Argument About Health Care. Here's Why.,0.0135247032845707,0.007625607304528656,5322
3046,We're Having The Wrong Argument About Health Care. Here's Why.,0.0215765247410817,0.008510072495405427,5322
3047,"Life-Saving Drugs Are Twice As Expensive In The US, And Nobody Wants To Talk About Why",0.0097620500305064,0.0061243440200141365,5322
3048,An Outdated Law is Keeping This Man In Prison For Life. They Believe Obama Is Their Only Hope.,0.0138470800722456,0.008376238946785915,5332
3049,"The Laws Were Ridiculous, So They Were Changed. Doesn’t Help Those Serving Life Under Them.",0.0172361657091019,0.008233677123256436,5332
3050,A Non-Violent Man Is Serving Life After Breaking A Now-Expired Law. His Family’s Asking For Help.,0.0319148936170212,0.008798105567434376,5332
3051,A Non-Violent Man Is Serving Life After Breaking A Now-Expired Law. They’re Asking Obama To Help.,0.0357030015797788,0.010066614854349745,5332
3052,"At First I Didn't Get Why They Were Thanking Their Heroes, Then I Realized How Deep It Really Went",0.0218147328485614,0.009665114208491211,5333
3053,"At First I Didn't Get Why They Said Their Heroes Saved Their Lives, Then I Realized How Deep It Went",0.0164917541229385,0.008751554767914546,5333
3054,"If You Close Your Eyes, You Can Almost Hear The Cheers Of Their Future Fans",0.0127431254191817,0.004611443035619658,5340
3055,It's Shocking How Good These Two Sound. It'll Be More Shocking To Their Bullies When They're Famous.,0.0293180369662205,0.010677594098047515,5340
3056,"Their Imagination Takes Them Everywhere But Their Perseverance Will Take Them To Fame, One Day.",0.0159824506424318,0.004157572740301315,5340
3057,"They Might Look Like Just Another Kids Band, But Just Wait Till You Hear Them Play",0.02508038585209,0.011310394029020204,5340
3058,It's Shocking How Good These Two Sound. It'll Be More Shocking To Their Bullies When They're Famous.,0.025278058645096,0.010677594098047515,5347
3059,"XE, XYR, X-WHAT: These Images Might Just Change The Way You Look At Your ABCs",0.0066839955440029,0.010110256228899587,5350
3060,"Ever See 'LGBTQQ' And Think: ""Whoa, Alphabet Soup Game Strong""? Good Thing These Exist!",0.0067289719626168,0.009356715161672337,5350
3061,"A Is For What?! This Ain't Your Typical Dictionary Rodeo, Friendo.",0.003347280334728,0.009868773956390468,5350
3062,"Eff Yeah, Sex Ed! Want To Know The Difference Between Sexual And Romantic Orientation?",0.0099482690011937,0.011959195797327836,5350
3063,"How Tons Of $$$ Get Spent On Things That Don’t Work ... But We’re Keeping The Country Safe, Right?",0.0067114093959731,0.004524160286519977,5359
3064,"If You Had A Pile Of Money To Try Things Over & Over Again But Kept Failing, You'd Be Border Patrol",0.0048273301151132,0.009723302707890999,5359
3065,"As A Nation, We're More Productive Than Ever, But We’re Falling Behind On Bills. WTF, America?",0.0073719130114264,0.005193328029617535,5360
3066,"While We Were Sleeping, Those With All The Gold Made A Ton Of Money. What Did We Get?",0.0084002921840759,0.006758598663471821,5360
3067,Here’s A Simple Idea That Will Make A Huge Difference In The Lives Of Millions. Will Anybody Listen?,0.0115070527097253,0.005146777230097705,5360
3068,What Millennials Should Consider When They Finally Get That Job,0.0126441056154704,0.00887666004162409,5362
3069,Millennials: Consider This When You Finally Get That Job,0.015297047314123,0.007846723602247849,5362
3070,Here's What Millennials Need To Consider When They Finally Get That Job,0.0165130568356374,0.01014225990356947,5362
3071,"Eff Yeah, Sex Ed! Want To Know The Difference Between Sexual And Romantic Orientation?",0.0150269714872848,0.011959195797327836,5364
3072,The Perfect Antidote To All The Pearl-Clutching About Weed Legalization,0.0150060024009603,0.013982882703016074,5376
3073,Feeling Anxious About Weed Legalization? Take A Hit Of This.,0.0159591445898499,0.01282693179462717,5376
3074,"A Brilliant, Personal Response To All The Pearl Clutching About Weed Legalization",0.0122022080185938,0.012981858674279104,5376
3075,What We’re Talking About When We’re Talking About Legalizing Weed,0.0144404332129963,0.008882478891564068,5376
3076,14 Fact-Checked Things To Make Those Pessimistic Friends Realize Our World Isn't A Factory Of Awful,0.026536312849162,0.02044453372230186,5392
3077,14 Fact-Checked Things To Make Your Pessimistic Friends Realize Our World Isn't A Factory Of Awful,0.0299277605779153,0.021183527664679166,5392
3078,14 Fact-Checked Things To Make Your Pessimistic Friends Realize 2014 Won't Be A Factory Of Awful,0.023247496423462,0.013237888071638169,5392
3079,14 Fact-Checked Things To Make Your Pessimistic Friends Realize 2014 Might Not Be A Factory Of Awful,0.0294339622641509,0.015616342984604487,5392
3080,We're Told That All Humans Are Created Equal. Do You See That In These Photos?,0.0339330448644955,0.02279534909805328,5408
3081,Are We Really All Created Equal?,0.020239570425444,0.009836770281720584,5408
3082,Do You Think That These Humans Were Created Equal After Seeing These Photos?,0.0365663322185061,0.021555934060837806,5408
3083,All Of Us Are Created Equal — But Are Some Of Us More Equal Than Others?,0.0216450216450216,0.004518341436579998,5408
